order_id,return_reason
ORD009102,not_returned
ORD009103,not_returned
ORD009104,not_returned
ORD009105,not_returned
ORD009106,size_too_large
ORD009107,poor_fit
ORD009108,not_returned
ORD009109,quality_defect
ORD009110,not_returned
ORD009111,not_returned
ORD009112,not_returned
ORD009113,size_too_small
ORD009114,not_returned
ORD009115,not_returned
ORD009116,not_returned
ORD009117,not_returned
ORD009118,not_returned
ORD009119,not_returned
ORD009120,damaged
ORD009121,size_too_large
ORD009122,not_returned
ORD009123,not_returned
ORD009124,poor_fit
ORD009125,not_returned
ORD009126,not_returned
ORD009127,size_too_large
ORD009128,not_returned
ORD009129,not_returned
ORD009130,not_returned
ORD009131,not_returned
ORD009132,not_returned
ORD009133,not_returned
ORD009134,wrong_color
ORD009135,not_returned
ORD009136,not_returned
ORD009137,not_returned
ORD009138,not_returned
ORD009139,not_returned
ORD009140,damaged
ORD009141,not_returned
ORD009142,size_too_large
ORD009143,wrong_color
ORD009144,poor_fit
ORD009145,not_returned
ORD009146,not_returned
ORD009147,not_returned
ORD009148,not_returned
ORD009149,not_returned
ORD009150,poor_fit
ORD009151,not_returned
ORD009152,not_returned
ORD009153,size_too_large
ORD009154,changed_mind
ORD009155,not_returned
ORD009156,size_too_small
ORD009157,not_returned
ORD009158,size_too_large
ORD009159,not_returned
ORD009160,quality_defect
ORD009161,not_returned
ORD009162,not_returned
ORD009163,not_returned
ORD009164,not_returned
ORD009165,not_returned
ORD009166,not_returned
ORD009167,poor_fit
ORD009168,not_returned
ORD009169,not_returned
ORD009170,not_returned
ORD009171,not_returned
ORD009172,not_returned
ORD009173,not_returned
ORD009174,not_returned
ORD009175,not_returned
ORD009176,poor_fit
ORD009177,not_returned
ORD009178,not_returned
ORD009179,not_returned
ORD009180,not_returned
ORD009181,wrong_color
ORD009182,size_too_large
ORD009183,poor_fit
ORD009184,not_returned
ORD009185,not_returned
ORD009186,not_returned
ORD009187,not_returned
ORD009188,not_returned
ORD009189,not_returned
ORD009190,poor_fit
ORD009191,quality_defect
ORD009192,not_returned
ORD009193,not_returned
ORD009194,poor_fit
ORD009195,not_returned
ORD009196,size_too_large
ORD009197,not_returned
ORD009198,not_returned
ORD009199,not_returned
ORD009200,not_returned
ORD009201,not_returned
ORD009202,wrong_color
ORD009203,size_too_large
ORD009204,not_returned
ORD009205,size_too_small
ORD009206,changed_mind
ORD009207,not_returned
ORD009208,not_returned
ORD009209,not_returned
ORD009210,poor_fit
ORD009211,size_too_small
ORD009212,not_returned
ORD009213,size_too_large
ORD009214,not_returned
ORD009215,not_returned
ORD009216,not_returned
ORD009217,not_returned
ORD009218,wrong_color
ORD009219,not_returned
ORD009220,not_returned
ORD009221,changed_mind
ORD009222,not_returned
ORD009223,not_returned
ORD009224,not_returned
ORD009225,not_returned
ORD009226,poor_fit
ORD009227,size_too_large
ORD009228,not_returned
ORD009229,not_returned
ORD009230,quality_defect
ORD009231,not_returned
ORD009232,not_returned
ORD009233,size_too_small
ORD009234,not_returned
ORD009235,not_returned
ORD009236,not_returned
ORD009237,damaged
ORD009238,changed_mind
ORD009239,poor_fit
ORD009240,size_too_small
ORD009241,not_returned
ORD009242,not_returned
ORD009243,not_returned
ORD009244,not_returned
ORD009245,not_returned
ORD009246,not_returned
ORD009247,quality_defect
ORD009248,not_returned
ORD009249,not_returned
ORD009250,not_returned
ORD009251,not_returned
ORD009252,not_returned
ORD009253,not_returned
ORD009254,not_returned
ORD009255,not_returned
ORD009256,quality_defect
ORD009257,not_returned
ORD009258,not_returned
ORD009259,not_returned
ORD009260,changed_mind
ORD009261,changed_mind
ORD009262,not_returned
ORD009263,not_returned
ORD009264,not_returned
ORD009265,not_returned
ORD009266,not_returned
ORD009267,not_returned
ORD009268,quality_defect
ORD009269,not_returned
ORD009270,not_returned
ORD009271,not_returned
ORD009272,size_too_large
ORD009273,not_returned
ORD009274,size_too_large
ORD009275,not_returned
ORD009276,damaged
ORD009277,not_returned
ORD009278,not_returned
ORD009279,not_returned
ORD009280,not_returned
ORD009281,not_returned
ORD009282,not_returned
ORD009283,not_returned
ORD009284,size_too_small
ORD009285,changed_mind
ORD009286,not_returned
ORD009287,not_returned
ORD009288,size_too_small
ORD009289,wrong_color
ORD009290,not_returned
ORD009291,not_returned
ORD009292,poor_fit
ORD009293,not_returned
ORD009294,not_returned
ORD009295,size_too_large
ORD009296,not_returned
ORD009297,quality_defect
ORD009298,not_returned
ORD009299,not_returned
ORD009300,not_returned
ORD009301,not_returned
ORD009302,size_too_large
ORD009303,not_returned
ORD009304,size_too_small
ORD009305,not_returned
ORD009306,not_returned
ORD009307,not_returned
ORD009308,size_too_small
ORD009309,not_returned
ORD009310,size_too_large
ORD009311,changed_mind
ORD009312,not_returned
ORD009313,poor_fit
ORD009314,not_returned
ORD009315,poor_fit
ORD009316,not_returned
ORD009317,not_returned
ORD009318,not_returned
ORD009319,size_too_large
ORD009320,not_returned
ORD009321,not_returned
ORD009322,quality_defect
ORD009323,not_returned
ORD009324,not_returned
ORD009325,size_too_large
ORD009326,not_returned
ORD009327,not_returned
ORD009328,not_returned
ORD009329,not_returned
ORD009330,not_returned
ORD009331,not_returned
ORD009332,not_returned
ORD009333,size_too_small
ORD009334,not_returned
ORD009335,not_returned
ORD009336,not_returned
ORD009337,size_too_small
ORD009338,not_returned
ORD009339,size_too_small
ORD009340,not_returned
ORD009341,not_returned
ORD009342,not_returned
ORD009343,not_returned
ORD009344,size_too_large
ORD009345,not_returned
ORD009346,not_returned
ORD009347,not_returned
ORD009348,size_too_small
ORD009349,not_returned
ORD009350,not_returned
ORD009351,not_returned
ORD009352,not_returned
ORD009353,poor_fit
ORD009354,not_returned
ORD009355,not_returned
ORD009356,not_returned
ORD009357,not_returned
ORD009358,size_too_small
ORD009359,not_returned
ORD009360,changed_mind
ORD009361,not_returned
ORD009362,size_too_large
ORD009363,not_returned
ORD009364,not_returned
ORD009365,size_too_large
ORD009366,not_returned
ORD009367,not_returned
ORD009368,size_too_large
ORD009369,size_too_large
ORD009370,not_returned
ORD009371,not_returned
ORD009372,not_returned
ORD009373,not_returned
ORD009374,not_returned
ORD009375,not_returned
ORD009376,not_returned
ORD009377,not_returned
ORD009378,not_returned
ORD009379,not_returned
ORD009380,not_returned
ORD009381,not_returned
ORD009382,not_returned
ORD009383,not_returned
ORD009384,not_returned
ORD009385,wrong_color
ORD009386,not_returned
ORD009387,size_too_large
ORD009388,not_returned
ORD009389,not_returned
ORD009390,size_too_large
ORD009391,not_returned
ORD009392,not_returned
ORD009393,not_returned
ORD009394,size_too_small
ORD009395,not_returned
ORD009396,size_too_large
ORD009397,not_returned
ORD009398,not_returned
ORD009399,not_returned
ORD009400,not_returned
ORD009401,not_returned
ORD009402,not_returned
ORD009403,not_returned
ORD009404,size_too_small
ORD009405,not_returned
ORD009406,damaged
ORD009407,not_returned
ORD009408,not_returned
ORD009409,not_returned
ORD009410,size_too_small
ORD009411,not_returned
ORD009412,not_returned
ORD009413,not_returned
ORD009414,not_returned
ORD009415,not_returned
ORD009416,changed_mind
ORD009417,quality_defect
ORD009418,not_returned
ORD009419,not_returned
ORD009420,not_returned
ORD009421,not_returned
ORD009422,not_returned
ORD009423,not_returned
ORD009424,not_returned
ORD009425,poor_fit
ORD009426,not_returned
ORD009427,not_returned
ORD009428,not_returned
ORD009429,size_too_large
ORD009430,not_returned
ORD009431,not_returned
ORD009432,not_returned
ORD009433,not_returned
ORD009434,poor_fit
ORD009435,not_returned
ORD009436,not_returned
ORD009437,size_too_small
ORD009438,not_returned
ORD009439,not_returned
ORD009440,size_too_large
ORD009441,not_returned
ORD009442,not_returned
ORD009443,not_returned
ORD009444,not_returned
ORD009445,not_returned
ORD009446,not_returned
ORD009447,not_returned
ORD009448,not_returned
ORD009449,quality_defect
ORD009450,not_returned
ORD009451,not_returned
ORD009452,not_returned
ORD009453,size_too_large
ORD009454,not_returned
ORD009455,poor_fit
ORD009456,not_returned
ORD009457,not_returned
ORD009458,not_returned
ORD009459,not_returned
ORD009460,not_returned
ORD009461,poor_fit
ORD009462,quality_defect
ORD009463,not_returned
ORD009464,not_returned
ORD009465,not_returned
ORD009466,not_returned
ORD009467,not_returned
ORD009468,not_returned
ORD009469,not_returned
ORD009470,not_returned
ORD009471,not_returned
ORD009472,quality_defect
ORD009473,size_too_large
ORD009474,not_returned
ORD009475,wrong_color
ORD009476,not_returned
ORD009477,size_too_small
ORD009478,not_returned
ORD009479,not_returned
ORD009480,not_returned
ORD009481,not_returned
ORD009482,not_returned
ORD009483,not_returned
ORD009484,not_returned
ORD009485,not_returned
ORD009486,not_returned
ORD009487,not_returned
ORD009488,not_returned
ORD009489,size_too_large
ORD009490,size_too_small
ORD009491,poor_fit
ORD009492,size_too_small
ORD009493,not_returned
ORD009494,size_too_small
ORD009495,not_returned
ORD009496,not_returned
ORD009497,not_returned
ORD009498,not_returned
ORD009499,not_returned
ORD009500,not_returned
ORD009501,size_too_small
ORD009502,not_returned
ORD009503,wrong_color
ORD009504,not_returned
ORD009505,changed_mind
ORD009506,not_returned
ORD009507,not_returned
ORD009508,not_returned
ORD009509,wrong_color
ORD009510,not_returned
ORD009511,not_returned
ORD009512,not_returned
ORD009513,size_too_large
ORD009514,not_returned
ORD009515,not_returned
ORD009516,not_returned
ORD009517,not_returned
ORD009518,not_returned
ORD009519,quality_defect
ORD009520,not_returned
ORD009521,not_returned
ORD009522,not_returned
ORD009523,not_returned
ORD009524,not_returned
ORD009525,not_returned
ORD009526,size_too_small
ORD009527,not_returned
ORD009528,not_returned
ORD009529,not_returned
ORD009530,not_returned
ORD009531,damaged
ORD009532,not_returned
ORD009533,not_returned
ORD009534,not_returned
ORD009535,not_returned
ORD009536,size_too_small
ORD009537,poor_fit
ORD009538,not_returned
ORD009539,not_returned
ORD009540,not_returned
ORD009541,damaged
ORD009542,not_returned
ORD009543,not_returned
ORD009544,size_too_small
ORD009545,not_returned
ORD009546,not_returned
ORD009547,quality_defect
ORD009548,not_returned
ORD009549,not_returned
ORD009550,not_returned
ORD009551,not_returned
ORD009552,not_returned
ORD009553,not_returned
ORD009554,not_returned
ORD009555,not_returned
ORD009556,not_returned
ORD009557,not_returned
ORD009558,size_too_large
ORD009559,size_too_small
ORD009560,not_returned
ORD009561,not_returned
ORD009562,not_returned
ORD009563,not_returned
ORD009564,quality_defect
ORD009565,not_returned
ORD009566,not_returned
ORD009567,not_returned
ORD009568,size_too_small
ORD009569,poor_fit
ORD009570,not_returned
ORD009571,not_returned
ORD009572,quality_defect
ORD009573,size_too_small
ORD009574,not_returned
ORD009575,not_returned
ORD009576,not_returned
ORD009577,not_returned
ORD009578,quality_defect
ORD009579,size_too_large
ORD009580,not_returned
ORD009581,size_too_large
ORD009582,not_returned
ORD009583,not_returned
ORD009584,not_returned
ORD009585,poor_fit
ORD009586,size_too_small
ORD009587,size_too_large
ORD009588,size_too_large
ORD009589,not_returned
ORD009590,not_returned
ORD009591,not_returned
ORD009592,not_returned
ORD009593,not_returned
ORD009594,size_too_large
ORD009595,not_returned
ORD009596,not_returned
ORD009597,not_returned
ORD009598,not_returned
ORD009599,not_returned
ORD009600,not_returned
ORD009601,not_returned
ORD009602,not_returned
ORD009603,not_returned
ORD009604,size_too_large
ORD009605,poor_fit
ORD009606,size_too_large
ORD009607,size_too_large
ORD009608,not_returned
ORD009609,not_returned
ORD009610,not_returned
ORD009611,not_returned
ORD009612,size_too_large
ORD009613,not_returned
ORD009614,size_too_large
ORD009615,changed_mind
ORD009616,not_returned
ORD009617,not_returned
ORD009618,not_returned
ORD009619,not_returned
ORD009620,not_returned
ORD009621,not_returned
ORD009622,not_returned
ORD009623,not_returned
ORD009624,not_returned
ORD009625,not_returned
ORD009626,not_returned
ORD009627,not_returned
ORD009628,not_returned
ORD009629,not_returned
ORD009630,not_returned
ORD009631,not_returned
ORD009632,not_returned
ORD009633,not_returned
ORD009634,changed_mind
ORD009635,not_returned
ORD009636,not_returned
ORD009637,not_returned
ORD009638,not_returned
ORD009639,not_returned
ORD009640,not_returned
ORD009641,not_returned
ORD009642,not_returned
ORD009643,size_too_small
ORD009644,size_too_large
ORD009645,changed_mind
ORD009646,size_too_small
ORD009647,damaged
ORD009648,size_too_large
ORD009649,not_returned
ORD009650,changed_mind
ORD009651,not_returned
ORD009652,not_returned
ORD009653,size_too_small
ORD009654,not_returned
ORD009655,not_returned
ORD009656,not_returned
ORD009657,not_returned
ORD009658,not_returned
ORD009659,size_too_small
ORD009660,not_returned
ORD009661,not_returned
ORD009662,not_returned
ORD009663,not_returned
ORD009664,not_returned
ORD009665,not_returned
ORD009666,not_returned
ORD009667,not_returned
ORD009668,not_returned
ORD009669,not_returned
ORD009670,not_returned
ORD009671,size_too_small
ORD009672,not_returned
ORD009673,not_returned
ORD009674,not_returned
ORD009675,not_returned
ORD009676,not_returned
ORD009677,not_returned
ORD009678,not_returned
ORD009679,not_returned
ORD009680,not_returned
ORD009681,not_returned
ORD009682,not_returned
ORD009683,not_returned
ORD009684,not_returned
ORD009685,changed_mind
ORD009686,not_returned
ORD009687,not_returned
ORD009688,poor_fit
ORD009689,not_returned
ORD009690,not_returned
ORD009691,not_returned
ORD009692,not_returned
ORD009693,size_too_small
ORD009694,not_returned
ORD009695,not_returned
ORD009696,size_too_small
ORD009697,not_returned
ORD009698,not_returned
ORD009699,not_returned
ORD009700,poor_fit
ORD009701,not_returned
ORD009702,not_returned
ORD009703,not_returned
ORD009704,size_too_small
ORD009705,not_returned
ORD009706,size_too_large
ORD009707,not_returned
ORD009708,size_too_small
ORD009709,not_returned
ORD009710,not_returned
ORD009711,not_returned
ORD009712,not_returned
ORD009713,size_too_small
ORD009714,not_returned
ORD009715,not_returned
ORD009716,not_returned
ORD009717,not_returned
ORD009718,not_returned
ORD009719,not_returned
ORD009720,not_returned
ORD009721,not_returned
ORD009722,not_returned
ORD009723,not_returned
ORD009724,not_returned
ORD009725,not_returned
ORD009726,size_too_small
ORD009727,not_returned
ORD009728,not_returned
ORD009729,not_returned
ORD009730,not_returned
ORD009731,size_too_small
ORD009732,not_returned
ORD009733,not_returned
ORD009734,not_returned
ORD009735,not_returned
ORD009736,damaged
ORD009737,not_returned
ORD009738,not_returned
ORD009739,size_too_large
ORD009740,not_returned
ORD009741,not_returned
ORD009742,poor_fit
ORD009743,not_returned
ORD009744,not_returned
ORD009745,quality_defect
ORD009746,quality_defect
ORD009747,size_too_large
ORD009748,not_returned
ORD009749,not_returned
ORD009750,not_returned
ORD009751,not_returned
ORD009752,not_returned
ORD009753,not_returned
ORD009754,not_returned
ORD009755,not_returned
ORD009756,poor_fit
ORD009757,not_returned
ORD009758,not_returned
ORD009759,not_returned
ORD009760,not_returned
ORD009761,not_returned
ORD009762,not_returned
ORD009763,not_returned
ORD009764,not_returned
ORD009765,not_returned
ORD009766,not_returned
ORD009767,not_returned
ORD009768,not_returned
ORD009769,not_returned
ORD009770,not_returned
ORD009771,not_returned
ORD009772,not_returned
ORD009773,not_returned
ORD009774,poor_fit
ORD009775,size_too_large
ORD009776,not_returned
ORD009777,poor_fit
ORD009778,not_returned
ORD009779,not_returned
ORD009780,not_returned
ORD009781,not_returned
ORD009782,size_too_small
ORD009783,not_returned
ORD009784,not_returned
ORD009785,size_too_large
ORD009786,not_returned
ORD009787,not_returned
ORD009788,not_returned
ORD009789,changed_mind
ORD009790,not_returned
ORD009791,not_returned
ORD009792,not_returned
ORD009793,not_returned
ORD009794,not_returned
ORD009795,not_returned
ORD009796,not_returned
ORD009797,not_returned
ORD009798,not_returned
ORD009799,not_returned
ORD009800,poor_fit
ORD009801,not_returned
ORD009802,not_returned
ORD009803,not_returned
ORD009804,not_returned
ORD009805,not_returned
ORD009806,not_returned
ORD009807,size_too_large
ORD009808,not_returned
ORD009809,size_too_small
ORD009810,not_returned
ORD009811,size_too_large
ORD009812,size_too_small
ORD009813,damaged
ORD009814,not_returned
ORD009815,not_returned
ORD009816,damaged
ORD009817,not_returned
ORD009818,not_returned
ORD009819,poor_fit
ORD009820,not_returned
ORD009821,not_returned
ORD009822,poor_fit
ORD009823,not_returned
ORD009824,changed_mind
ORD009825,size_too_small
ORD009826,not_returned
ORD009827,not_returned
ORD009828,not_returned
ORD009829,size_too_large
ORD009830,size_too_small
ORD009831,not_returned
ORD009832,not_returned
ORD009833,not_returned
ORD009834,not_returned
ORD009835,not_returned
ORD009836,size_too_large
ORD009837,not_returned
ORD009838,not_returned
ORD009839,size_too_large
ORD009840,size_too_large
ORD009841,not_returned
ORD009842,not_returned
ORD009843,not_returned
ORD009844,not_returned
ORD009845,not_returned
ORD009846,not_returned
ORD009847,size_too_small
ORD009848,not_returned
ORD009849,size_too_large
ORD009850,size_too_small
ORD009851,size_too_large
ORD009852,not_returned
ORD009853,not_returned
ORD009854,not_returned
ORD009855,not_returned
ORD009856,size_too_large
ORD009857,size_too_large
ORD009858,not_returned
ORD009859,size_too_large
ORD009860,not_returned
ORD009861,not_returned
ORD009862,damaged
ORD009863,size_too_large
ORD009864,not_returned
ORD009865,not_returned
ORD009866,not_returned
ORD009867,poor_fit
ORD009868,size_too_large
ORD009869,not_returned
ORD009870,not_returned
ORD009871,quality_defect
ORD009872,not_returned
ORD009873,not_returned
ORD009874,not_returned
ORD009875,poor_fit
ORD009876,not_returned
ORD009877,not_returned
ORD009878,not_returned
ORD009879,not_returned
ORD009880,not_returned
ORD009881,not_returned
ORD009882,not_returned
ORD009883,size_too_large
ORD009884,not_returned
ORD009885,not_returned
ORD009886,not_returned
ORD009887,not_returned
ORD009888,not_returned
ORD009889,not_returned
ORD009890,not_returned
ORD009891,size_too_large
ORD009892,not_returned
ORD009893,size_too_large
ORD009894,not_returned
ORD009895,not_returned
ORD009896,not_returned
ORD009897,quality_defect
ORD009898,not_returned
ORD009899,not_returned
ORD009900,not_returned
ORD009901,not_returned
ORD009902,not_returned
ORD009903,size_too_large
ORD009904,not_returned
ORD009905,not_returned
ORD009906,not_returned
ORD009907,not_returned
ORD009908,not_returned
ORD009909,size_too_large
ORD009910,damaged
ORD009911,size_too_large
ORD009912,not_returned
ORD009913,not_returned
ORD009914,not_returned
ORD009915,not_returned
ORD009916,not_returned
ORD009917,not_returned
ORD009918,size_too_small
ORD009919,not_returned
ORD009920,not_returned
ORD009921,not_returned
ORD009922,wrong_color
ORD009923,not_returned
ORD009924,size_too_large
ORD009925,not_returned
ORD009926,not_returned
ORD009927,size_too_large
ORD009928,not_returned
ORD009929,not_returned
ORD009930,size_too_large
ORD009931,size_too_large
ORD009932,not_returned
ORD009933,not_returned
ORD009934,not_returned
ORD009935,not_returned
ORD009936,not_returned
ORD009937,not_returned
ORD009938,size_too_small
ORD009939,not_returned
ORD009940,not_returned
ORD009941,not_returned
ORD009942,not_returned
ORD009943,size_too_small
ORD009944,size_too_small
ORD009945,not_returned
ORD009946,not_returned
ORD009947,not_returned
ORD009948,not_returned
ORD009949,not_returned
ORD009950,not_returned
ORD009951,poor_fit
ORD009952,not_returned
ORD009953,not_returned
ORD009954,size_too_large
ORD009955,damaged
ORD009956,not_returned
ORD009957,not_returned
ORD009958,not_returned
ORD009959,not_returned
ORD009960,size_too_small
ORD009961,not_returned
ORD009962,not_returned
ORD009963,not_returned
ORD009964,not_returned
ORD009965,not_returned
ORD009966,not_returned
ORD009967,not_returned
ORD009968,poor_fit
ORD009969,changed_mind
ORD009970,not_returned
ORD009971,size_too_large
ORD009972,size_too_large
ORD009973,wrong_color
ORD009974,not_returned
ORD009975,not_returned
ORD009976,not_returned
ORD009977,not_returned
ORD009978,wrong_color
ORD009979,not_returned
ORD009980,size_too_large
ORD009981,not_returned
ORD009982,not_returned
ORD009983,quality_defect
ORD009984,not_returned
ORD009985,not_returned
ORD009986,not_returned
ORD009987,not_returned
ORD009988,size_too_large
ORD009989,not_returned
ORD009990,size_too_small
ORD009991,size_too_small
ORD009992,wrong_color
ORD009993,not_returned
ORD009994,damaged
ORD009995,not_returned
ORD009996,not_returned
ORD009997,not_returned
ORD009998,poor_fit
ORD009999,not_returned
ORD010000,poor_fit
ORD010001,not_returned
ORD010002,not_returned
ORD010003,not_returned
ORD010004,not_returned
ORD010005,not_returned
ORD010006,not_returned
ORD010007,not_returned
ORD010008,not_returned
ORD010009,not_returned
ORD010010,quality_defect
ORD010011,not_returned
ORD010012,not_returned
ORD010013,size_too_large
ORD010014,size_too_small
ORD010015,not_returned
ORD010016,quality_defect
ORD010017,not_returned
ORD010018,damaged
ORD010019,not_returned
ORD010020,size_too_large
ORD010021,not_returned
ORD010022,not_returned
ORD010023,size_too_large
ORD010024,quality_defect
ORD010025,size_too_small
ORD010026,size_too_small
ORD010027,not_returned
ORD010028,not_returned
ORD010029,not_returned
ORD010030,not_returned
ORD010031,size_too_large
ORD010032,not_returned
ORD010033,not_returned
ORD010034,wrong_color
ORD010035,not_returned
ORD010036,size_too_large
ORD010037,size_too_large
ORD010038,not_returned
ORD010039,not_returned
ORD010040,size_too_small
ORD010041,not_returned
ORD010042,not_returned
ORD010043,size_too_small
ORD010044,not_returned
ORD010045,not_returned
ORD010046,not_returned
ORD010047,not_returned
ORD010048,not_returned
ORD010049,not_returned
ORD010050,not_returned
ORD010051,size_too_large
ORD010052,not_returned
ORD010053,not_returned
ORD010054,not_returned
ORD010055,not_returned
ORD010056,not_returned
ORD010057,not_returned
ORD010058,not_returned
ORD010059,size_too_large
ORD010060,not_returned
ORD010061,not_returned
ORD010062,wrong_color
ORD010063,not_returned
ORD010064,not_returned
ORD010065,quality_defect
ORD010066,not_returned
ORD010067,changed_mind
ORD010068,not_returned
ORD010069,not_returned
ORD010070,not_returned
ORD010071,not_returned
ORD010072,size_too_small
ORD010073,changed_mind
ORD010074,not_returned
ORD010075,damaged
ORD010076,not_returned
ORD010077,not_returned
ORD010078,not_returned
ORD010079,not_returned
ORD010080,not_returned
ORD010081,size_too_large
ORD010082,not_returned
ORD010083,not_returned
ORD010084,not_returned
ORD010085,not_returned
ORD010086,not_returned
ORD010087,not_returned
ORD010088,quality_defect
ORD010089,size_too_small
ORD010090,size_too_small
ORD010091,not_returned
ORD010092,not_returned
ORD010093,not_returned
ORD010094,poor_fit
ORD010095,not_returned
ORD010096,not_returned
ORD010097,not_returned
ORD010098,not_returned
ORD010099,size_too_small
ORD010100,not_returned
ORD010101,not_returned
ORD010102,size_too_large
ORD010103,not_returned
ORD010104,not_returned
ORD010105,not_returned
ORD010106,not_returned
ORD010107,not_returned
ORD010108,not_returned
ORD010109,not_returned
ORD010110,not_returned
ORD010111,not_returned
ORD010112,not_returned
ORD010113,quality_defect
ORD010114,not_returned
ORD010115,poor_fit
ORD010116,not_returned
ORD010117,not_returned
ORD010118,size_too_large
ORD010119,size_too_small
ORD010120,not_returned
ORD010121,not_returned
ORD010122,size_too_small
ORD010123,not_returned
ORD010124,not_returned
ORD010125,not_returned
ORD010126,not_returned
ORD010127,not_returned
ORD010128,not_returned
ORD010129,size_too_small
ORD010130,not_returned
ORD010131,not_returned
ORD010132,not_returned
ORD010133,not_returned
ORD010134,size_too_small
ORD010135,not_returned
ORD010136,not_returned
ORD010137,changed_mind
ORD010138,not_returned
ORD010139,not_returned
ORD010140,not_returned
ORD010141,quality_defect
ORD010142,not_returned
ORD010143,not_returned
ORD010144,not_returned
ORD010145,not_returned
ORD010146,not_returned
ORD010147,not_returned
ORD010148,not_returned
ORD010149,not_returned
ORD010150,not_returned
ORD010151,poor_fit
ORD010152,not_returned
ORD010153,not_returned
ORD010154,size_too_large
ORD010155,not_returned
ORD010156,quality_defect
ORD010157,quality_defect
ORD010158,not_returned
ORD010159,not_returned
ORD010160,not_returned
ORD010161,not_returned
ORD010162,wrong_color
ORD010163,size_too_small
ORD010164,not_returned
ORD010165,not_returned
ORD010166,not_returned
ORD010167,not_returned
ORD010168,not_returned
ORD010169,not_returned
ORD010170,poor_fit
ORD010171,not_returned
ORD010172,not_returned
ORD010173,not_returned
ORD010174,size_too_small
ORD010175,quality_defect
ORD010176,not_returned
ORD010177,not_returned
ORD010178,quality_defect
ORD010179,not_returned
ORD010180,size_too_large
ORD010181,changed_mind
ORD010182,poor_fit
ORD010183,poor_fit
ORD010184,size_too_large
ORD010185,not_returned
ORD010186,not_returned
ORD010187,not_returned
ORD010188,not_returned
ORD010189,changed_mind
ORD010190,not_returned
ORD010191,poor_fit
ORD010192,quality_defect
ORD010193,size_too_small
ORD010194,not_returned
ORD010195,not_returned
ORD010196,not_returned
ORD010197,not_returned
ORD010198,not_returned
ORD010199,not_returned
ORD010200,not_returned
ORD010201,wrong_color
ORD010202,not_returned
ORD010203,not_returned
ORD010204,quality_defect
ORD010205,size_too_large
ORD010206,not_returned
ORD010207,size_too_small
ORD010208,not_returned
ORD010209,not_returned
ORD010210,not_returned
ORD010211,not_returned
ORD010212,not_returned
ORD010213,not_returned
ORD010214,not_returned
ORD010215,not_returned
ORD010216,not_returned
ORD010217,not_returned
ORD010218,not_returned
ORD010219,changed_mind
ORD010220,not_returned
ORD010221,not_returned
ORD010222,not_returned
ORD010223,not_returned
ORD010224,not_returned
ORD010225,not_returned
ORD010226,not_returned
ORD010227,not_returned
ORD010228,wrong_color
ORD010229,size_too_large
ORD010230,not_returned
ORD010231,not_returned
ORD010232,not_returned
ORD010233,size_too_small
ORD010234,damaged
ORD010235,not_returned
ORD010236,not_returned
ORD010237,quality_defect
ORD010238,not_returned
ORD010239,not_returned
ORD010240,not_returned
ORD010241,not_returned
ORD010242,poor_fit
ORD010243,not_returned
ORD010244,not_returned
ORD010245,poor_fit
ORD010246,size_too_small
ORD010247,not_returned
ORD010248,wrong_color
ORD010249,not_returned
ORD010250,not_returned
ORD010251,not_returned
ORD010252,not_returned
ORD010253,not_returned
ORD010254,not_returned
ORD010255,not_returned
ORD010256,not_returned
ORD010257,size_too_small
ORD010258,not_returned
ORD010259,not_returned
ORD010260,not_returned
ORD010261,size_too_large
ORD010262,not_returned
ORD010263,not_returned
ORD010264,not_returned
ORD010265,not_returned
ORD010266,quality_defect
ORD010267,not_returned
ORD010268,not_returned
ORD010269,not_returned
ORD010270,not_returned
ORD010271,not_returned
ORD010272,not_returned
ORD010273,poor_fit
ORD010274,not_returned
ORD010275,not_returned
ORD010276,not_returned
ORD010277,not_returned
ORD010278,not_returned
ORD010279,changed_mind
ORD010280,not_returned
ORD010281,not_returned
ORD010282,not_returned
ORD010283,size_too_small
ORD010284,size_too_large
ORD010285,not_returned
ORD010286,not_returned
ORD010287,size_too_small
ORD010288,not_returned
ORD010289,not_returned
ORD010290,quality_defect
ORD010291,not_returned
ORD010292,size_too_small
ORD010293,size_too_small
ORD010294,not_returned
ORD010295,not_returned
ORD010296,not_returned
ORD010297,not_returned
ORD010298,not_returned
ORD010299,size_too_large
ORD010300,damaged
ORD010301,size_too_large
ORD010302,not_returned
ORD010303,not_returned
ORD010304,poor_fit
ORD010305,not_returned
ORD010306,not_returned
ORD010307,not_returned
ORD010308,size_too_large
ORD010309,not_returned
ORD010310,not_returned
ORD010311,not_returned
ORD010312,not_returned
ORD010313,size_too_large
ORD010314,not_returned
ORD010315,not_returned
ORD010316,not_returned
ORD010317,not_returned
ORD010318,not_returned
ORD010319,not_returned
ORD010320,not_returned
ORD010321,not_returned
ORD010322,not_returned
ORD010323,not_returned
ORD010324,not_returned
ORD010325,not_returned
ORD010326,not_returned
ORD010327,not_returned
ORD010328,size_too_small
ORD010329,not_returned
ORD010330,not_returned
ORD010331,not_returned
ORD010332,not_returned
ORD010333,not_returned
ORD010334,not_returned
ORD010335,size_too_large
ORD010336,not_returned
ORD010337,size_too_small
ORD010338,not_returned
ORD010339,not_returned
ORD010340,not_returned
ORD010341,not_returned
ORD010342,not_returned
ORD010343,size_too_small
ORD010344,changed_mind
ORD010345,not_returned
